           time    cpu  task name                       wait time  sch delay   run time
                        [tid/pid]                          (msec)     (msec)     (msec)
    1872.465616 [0000]  <idle>                              0.006      0.000      1.052 
    1872.465624 [0001]  <idle>                              0.004      0.000      0.189 
    1872.465631 [0001]  kubelet[1866/1862]                 61.108      0.004      0.006 
    1872.465642 [0000]  kubelet[1875/1862]                  1.052      0.003      0.026 
    1872.472692 [0000]  <idle>                              0.026      0.000      7.049 
    1872.472697 [0000]  kcompactd0[47]                    511.986      0.008      0.005 
    1872.475488 [0001]  <idle>                              0.006      0.000      9.856 
    1872.475492 [0001]  kubelet[1863/1862]                 10.052      0.003      0.004 
    1872.503683 [0001]  <idle>                              0.004      0.000     28.191 
    1872.503689 [0001]  kubelet[1866/1862]                 38.052      0.003      0.005 
    1872.504564 [0001]  <idle>                              0.005      0.000      0.874 
    1872.504568 [0001]  kubelet[1863/1862]                 29.071      0.002      0.004 
    1872.504690 [0001]  <idle>                              0.004      0.000      0.122 
    1872.504705 [0001]  kworker/1:1-eve[8804]             287.990      0.006      0.014 
    1872.504714 [0001]  <idle>                              0.014      0.000      0.009 
    1872.504719 [0001]  kworker/1:1-eve[8804]               0.009      0.004      0.005 
    1872.504741 [0001]  <idle>                              0.005      0.000      0.022 
    1872.504752 [0000]  <idle>                              0.005      0.000     32.054 
    1872.504758 [0000]  kubelet[1875/1862]                 39.109      0.005      0.006 
    1872.504771 [0001]  kubelet[1866/1862]                  1.051      0.003      0.030 
    1872.514622 [0001]  <idle>                              0.030      0.000      9.850 
    1872.514627 [0001]  kubelet[1863/1862]                 10.054      0.004      0.004 
    1872.538729 [0002]  <idle>                              0.028      0.000    100.100 
    1872.538757 [0002]  gnome-shell[1240]                 100.100      0.005      0.028 
    1872.564822 [0000]  <idle>                              0.006      0.000     60.063 
    1872.564828 [0000]  kubelet[1875/1862]                 60.063      0.003      0.006 
    1872.565693 [0001]  <idle>                              0.004      0.000     51.066 
    1872.565697 [0001]  kubelet[1863/1862]                 51.066      0.004      0.004 
    1872.565880 [0000]  <idle>                              0.006      0.000      1.051 
    1872.565888 [0001]  <idle>                              0.004      0.000      0.191 
    1872.565895 [0001]  kubelet[1866/1862]                 61.116      0.003      0.006 
    1872.565910 [0000]  kubelet[1875/1862]                  1.051      0.003      0.030 
    1872.569948 [0001]  <idle>                              0.006      0.000      4.052 
    1872.569954 [0001]  kubelet[1866/1862]                  4.052      0.003      0.006 
    1872.571005 [0001]  <idle>                              0.006      0.000      1.051 
    1872.571016 [0000]  <idle>                              0.030      0.000      5.105 
    1872.571021 [0001]  kubelet[1866/1862]                  1.051      0.003      0.015 
    1872.571022 [0000]  kubelet[1875/1862]                  5.105      0.004      0.005 
    1872.575750 [0001]  <idle>                              0.015      0.000      4.728 
    1872.575754 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1872.604074 [0001]  <idle>                              0.004      0.000     28.319 
    1872.604080 [0001]  kubelet[1866/1862]                 33.052      0.003      0.005 
    1872.604821 [0001]  <idle>                              0.005      0.000      0.741 
    1872.604825 [0001]  kubelet[1863/1862]                 29.066      0.003      0.004 
    1872.605131 [0001]  <idle>                              0.004      0.000      0.306 
    1872.605141 [0000]  <idle>                              0.005      0.000     34.118 
    1872.605146 [0000]  kubelet[1875/1862]                 34.118      0.004      0.005 
    1872.605159 [0001]  kubelet[1866/1862]                  1.051      0.003      0.027 
    1872.614878 [0001]  <idle>                              0.027      0.000      9.719 
    1872.614882 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1872.638858 [0002]  <idle>                              0.028      0.000    100.101 
    1872.638886 [0002]  gnome-shell[1240]                 100.101      0.006      0.027 
    1872.665210 [0000]  <idle>                              0.005      0.000     60.063 
    1872.665216 [0000]  kubelet[1875/1862]                 60.063      0.004      0.006 
    1872.665960 [0001]  <idle>                              0.004      0.000     51.077 
    1872.665964 [0001]  kubelet[1863/1862]                 51.077      0.003      0.004 
    1872.666268 [0000]  <idle>                              0.006      0.000      1.051 
    1872.666277 [0001]  <idle>                              0.004      0.000      0.312 
    1872.666283 [0001]  kubelet[1866/1862]                 61.117      0.003      0.006 
    1872.666296 [0000]  kubelet[1875/1862]                  1.051      0.003      0.027 
    1872.676017 [0001]  <idle>                              0.006      0.000      9.734 
    1872.676022 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1872.704335 [0001]  <idle>                              0.004      0.000     28.313 
    1872.704341 [0001]  kubelet[1866/1862]                 38.052      0.003      0.005 
    1872.705209 [0001]  <idle>                              0.005      0.000      0.867 
    1872.705213 [0001]  kubelet[1863/1862]                 29.187      0.003      0.003 
    1872.705393 [0001]  <idle>                              0.003      0.000      0.180 
    1872.705402 [0000]  <idle>                              0.027      0.000     39.106 
    1872.705408 [0000]  kubelet[1875/1862]                 39.106      0.004      0.006 
    1872.705420 [0001]  kubelet[1866/1862]                  1.051      0.003      0.026 
    1872.714461 [0000]  <idle>                              0.006      0.000      9.052 
    1872.714467 [0000]  kubelet[1875/1862]                  9.052      0.003      0.006 
    1872.715266 [0001]  <idle>                              0.026      0.000      9.846 
    1872.715271 [0001]  kubelet[1863/1862]                 10.053      0.004      0.004 
    1872.715519 [0000]  <idle>                              0.006      0.000      1.052 
    1872.715529 [0001]  <idle>                              0.004      0.000      0.258 
    1872.715536 [0001]  kubelet[1866/1862]                 10.109      0.003      0.006 
    1872.715678 [0000]  kubelet[1875/1862]                  1.052      0.003      0.158 
    1872.715686 [0000]  kubelet[1877/1862]                959.861      0.005      0.007 
    1872.715743 [0000]  kubelet[1875/1862]                  0.007      0.000      0.056 
    1872.715754 [0000]  kubelet[1877/1862]                  0.056      0.004      0.011 
    1872.715754 [0002]  <idle>                              0.027      0.000     76.868 
    1872.715773 [0002]  kubelet[1871/1862]                  0.000      0.007      0.018 
    1872.715849 [0000]  kubelet[1875/1862]                  0.011      0.000      0.095 
    1872.722302 [0001]  <idle>                              0.006      0.000      6.766 
    1872.722394 [0000]  <idle>                              0.330      0.000      6.544 
    1872.722403 [0000]  kubelet[1875/1862]                  6.544      0.007      0.009 
    1872.722458 [0000]  <idle>                              0.009      0.000      0.055 
    1872.722464 [0000]  kubelet[1875/1862]                  0.055      0.004      0.005 
    1872.722472 [0002]  <idle>                              0.018      0.000      6.699 
    1872.722478 [0002]  kubelet[1871/1862]                  6.699      0.006      0.005 
    1872.722522 [0001]  kubelet[1866/1862]                  6.766      0.005      0.219 
    1872.722533 [0002]  <idle>                              0.005      0.000      0.055 
    1872.722538 [0002]  kubelet[1871/1862]                  0.055      0.003      0.004 
    1872.723516 [0000]  <idle>                              0.005      0.000      1.051 
    1872.723528 [0002]  <idle>                              0.004      0.000      0.989 
    1872.723532 [0000]  kubelet[1875/1862]                  1.051      0.003      0.016 
    1872.723539 [0000]  <idle>                              0.016      0.000      0.006 
    1872.723539 [0002]  kubelet[1871/1862]                  0.989      0.004      0.011 
    1872.723548 [0000]  kubelet[1875/1862]                  0.006      0.004      0.009 
    1872.725326 [0001]  <idle>                              0.219      0.000      2.804 
