           time    cpu  task name                       wait time  sch delay   run time
                        [tid/pid]                          (msec)     (msec)     (msec)
    2143.627729 [0001]  kube-proxy[2078/2000]               0.075      0.006      0.004 
    2143.627744 [0001]  kubelet[1868/1862]                 81.040      0.008      0.015 
    2143.627803 [0001]  <idle>                              0.019      0.000      0.058 
    2143.627811 [0001]  kube-proxy[2078/2000]               0.073      0.005      0.008 
    2143.627883 [0001]  <idle>                              0.008      0.000      0.071 
    2143.627887 [0001]  kube-proxy[2078/2000]               0.071      0.004      0.004 
    2143.627959 [0001]  <idle>                              0.004      0.000      0.071 
    2143.627963 [0001]  kube-proxy[2078/2000]               0.071      0.003      0.003 
    2143.628035 [0001]  <idle>                              0.003      0.000      0.072 
    2143.628040 [0001]  kube-proxy[2078/2000]               0.072      0.003      0.004 
    2143.628111 [0001]  <idle>                              0.004      0.000      0.071 
    2143.628115 [0001]  kube-proxy[2078/2000]               0.071      0.003      0.004 
    2143.628187 [0001]  <idle>                              0.004      0.000      0.072 
    2143.628191 [0001]  kube-proxy[2078/2000]               0.072      0.003      0.003 
    2143.628263 [0001]  <idle>                              0.003      0.000      0.071 
    2143.628267 [0001]  kube-proxy[2078/2000]               0.071      0.003      0.003 
    2143.628339 [0001]  <idle>                              0.003      0.000      0.072 
    2143.628343 [0001]  kube-proxy[2078/2000]               0.072      0.003      0.003 
    2143.628415 [0001]  <idle>                              0.003      0.000      0.071 
    2143.628419 [0001]  kube-proxy[2078/2000]               0.071      0.003      0.003 
    2143.628510 [0001]  <idle>                              0.003      0.000      0.091 
    2143.628514 [0001]  kube-proxy[2078/2000]               0.091      0.003      0.003 
    2143.628636 [0001]  <idle>                              0.003      0.000      0.121 
    2143.628640 [0001]  kube-proxy[2078/2000]               0.121      0.003      0.004 
    2143.628648 [0001]  kubelet[1863/1862]                 72.619      0.010      0.008 
    2143.628791 [0001]  <idle>                              0.012      0.000      0.142 
    2143.628803 [0003]  <idle>                              0.044      0.000     82.090 
    2143.628810 [0003]  kubelet[1877/1862]                 82.090      0.006      0.006 
    2143.628837 [0001]  kubelet[1868/1862]                  1.046      0.003      0.046 
    2143.628856 [0001]  <idle>                              0.046      0.000      0.018 
    2143.628864 [0001]  kube-proxy[2078/2000]               0.215      0.007      0.008 
    2143.628901 [0001]  kube-proxy[2138/2000]               0.000      0.012      0.036 
    2143.628915 [0001]  kube-proxy[2080/2000]               0.000      0.019      0.014 
    2143.629238 [0001]  <idle>                              0.058      0.000      0.323 
    2143.629244 [0001]  kube-proxy[2078/2000]               0.373      0.005      0.005 
    2143.638698 [0001]  <idle>                              0.005      0.000      9.454 
    2143.638707 [0001]  kubelet[1863/1862]                 10.050      0.003      0.008 
    2143.643877 [0001]  <idle>                              0.008      0.000      5.170 
    2143.643932 [0001]  gnome-shell[1240]                 100.097      0.005      0.054 
    2143.645864 [0003]  <idle>                              0.006      0.000     17.053 
    2143.645870 [0003]  kubelet[1877/1862]                 17.053      0.004      0.006 
    2143.646766 [0001]  <idle>                              0.054      0.000      2.834 
    2143.646775 [0001]  kubelet[1863/1862]                  8.059      0.005      0.008 
    2143.646922 [0003]  <idle>                              0.006      0.000      1.051 
    2143.646933 [0001]  <idle>                              0.008      0.000      0.157 
    2143.646941 [0001]  kubelet[1868/1862]                 18.095      0.006      0.008 
    2143.646951 [0003]  kubelet[1877/1862]                  1.051      0.003      0.028 
    2143.656827 [0001]  <idle>                              0.008      0.000      9.885 
    2143.656832 [0001]  kubelet[1863/1862]                 10.052      0.004      0.005 
    2143.705151 [0003]  <idle>                              0.028      0.000     58.200 
    2143.705151 [0002]  <idle>                              0.079      0.000     82.427 
    2143.705158 [0002]  kworker/2:3-eve[617]              191.758      0.008      0.007 
    2143.705164 [0003]  kworker/u12:0-w[4352]               0.000      0.007      0.013 
    2143.723020 [0001]  <idle>                              0.005      0.000     66.187 
    2143.723027 [0001]  kubelet[1868/1862]                 76.078      0.003      0.006 
    2143.723469 [0001]  <idle>                              0.006      0.000      0.442 
    2143.723473 [0001]  kubelet[1863/1862]                 66.636      0.003      0.004 
    2143.724079 [0001]  <idle>                              0.004      0.000      0.605 
    2143.724090 [0003]  <idle>                              0.013      0.000     18.925 
    2143.724095 [0001]  kubelet[1868/1862]                  1.052      0.003      0.016 
    2143.724096 [0003]  kubelet[1877/1862]                 77.139      0.005      0.006 
    2143.728147 [0001]  <idle>                              0.016      0.000      4.051 
    2143.728153 [0001]  kubelet[1868/1862]                  4.051      0.003      0.005 
    2143.729205 [0001]  <idle>                              0.005      0.000      1.052 
    2143.729214 [0003]  <idle>                              0.006      0.000      5.117 
    2143.729220 [0003]  kubelet[1877/1862]                  5.117      0.004      0.006 
    2143.729241 [0001]  kubelet[1868/1862]                  1.052      0.003      0.035 
    2143.733527 [0001]  <idle>                              0.035      0.000      4.286 
    2143.733532 [0001]  kubelet[1863/1862]                 10.054      0.004      0.004 
    2143.737152 [0001]  <idle>                              0.004      0.000      3.620 
    2143.737167 [0001]  kworker/1:2-eve[13974]            159.988      0.008      0.014 
    2143.737176 [0001]  <idle>                              0.014      0.000      0.009 
    2143.737181 [0001]  kworker/1:2-eve[13974]              0.009      0.004      0.005 
    2143.739273 [0003]  <idle>                              0.006      0.000     10.052 
    2143.739279 [0003]  kubelet[1877/1862]                 10.052      0.003      0.006 
    2143.739955 [0001]  <idle>                              0.005      0.000      2.773 
    2143.739960 [0001]  kubelet[1863/1862]                  6.423      0.003      0.005 
    2143.740331 [0003]  <idle>                              0.006      0.000      1.052 
    2143.740342 [0001]  <idle>                              0.005      0.000      0.381 
    2143.740349 [0003]  kubelet[1877/1862]                  1.052      0.003      0.017 
    2143.740354 [0003]  <idle>                              0.017      0.000      0.005 
    2143.740354 [0001]  kubelet[1868/1862]                 11.100      0.004      0.012 
    2143.740363 [0003]  kubelet[1877/1862]                  0.005      0.004      0.009 
    2143.744029 [0001]  <idle>                              0.012      0.000      3.674 
    2143.744071 [0001]  gnome-shell[1240]                 100.097      0.004      0.042 
    2143.746417 [0003]  <idle>                              0.009      0.000      6.053 
    2143.746422 [0003]  kubelet[1877/1862]                  6.053      0.003      0.005 
    2143.747474 [0003]  <idle>                              0.005      0.000      1.051 
    2143.747485 [0001]  <idle>                              0.042      0.000      3.413 
    2143.747497 [0001]  kubelet[1868/1862]                  7.130      0.006      0.011 
    2143.747503 [0003]  kubelet[1877/1862]                  1.051      0.003      0.029 
    2143.750016 [0001]  <idle>                              0.011      0.000      2.519 
    2143.750022 [0001]  kubelet[1863/1862]                 10.056      0.005      0.005 
    2143.819569 [0001]  <idle>                              0.005      0.000     69.547 
    2143.819575 [0001]  kubelet[1868/1862]                 72.072      0.003      0.006 
    2143.820411 [0001]  <idle>                              0.006      0.000      0.836 
    2143.820416 [0001]  kubelet[1863/1862]                 70.389      0.003      0.005 
    2143.820627 [0001]  <idle>                              0.005      0.000      0.210 
    2143.820639 [0003]  <idle>                              0.029      0.000     73.135 
    2143.820645 [0003]  kubelet[1877/1862]                 73.135      0.005      0.006 
    2143.820658 [0001]  kubelet[1868/1862]                  1.051      0.003      0.031 
    2143.828698 [0003]  <idle>                              0.006      0.000      8.052 
    2143.828704 [0003]  kubelet[1877/1862]                  8.052      0.003      0.005 
    2143.829756 [0003]  <idle>                              0.005      0.000      1.052 
    2143.829766 [0001]  <idle>                              0.031      0.000      9.108 
    2143.829773 [0001]  kubelet[1868/1862]                  9.108      0.004      0.006 
    2143.829788 [0003]  kubelet[1877/1862]                  1.052      0.003      0.031 
    2143.830469 [0001]  <idle>                              0.006      0.000      0.695 
    2143.830473 [0001]  kubelet[1863/1862]                 10.052      0.003      0.004 
    2143.844168 [0001]  <idle>                              0.004      0.000     13.695 
