           time    cpu  task name                       wait time  sch delay   run time
                        [tid/pid]                          (msec)     (msec)     (msec)
    2252.636539 [0000]  kubelet[1863/1862]                 10.053      0.003      0.004 
    2252.654620 [0003]  <idle>                              0.108      0.000    100.098 
    2252.654650 [0003]  gnome-shell[1240]                 100.098      0.006      0.029 
    2252.659808 [0002]  <idle>                              0.045      0.000     33.023 
    2252.659814 [0002]  kubelet[1875/1862]                 33.053      0.003      0.006 
    2252.660637 [0000]  <idle>                              0.004      0.000     24.098 
    2252.660641 [0000]  kubelet[1863/1862]                 24.098      0.003      0.004 
    2252.660866 [0002]  <idle>                              0.006      0.000      1.052 
    2252.660896 [0002]  kubelet[1875/1862]                  1.052      0.003      0.030 
    2252.660904 [0002]  kubelet[1868/1862]                 34.112      0.025      0.007 
    2252.670694 [0000]  <idle>                              0.004      0.000     10.053 
    2252.670699 [0000]  kubelet[1863/1862]                 10.053      0.003      0.004 
    2252.722962 [0002]  <idle>                              0.037      0.000     62.058 
    2252.722968 [0002]  kubelet[1875/1862]                 62.065      0.004      0.006 
    2252.723936 [0000]  <idle>                              0.004      0.000     53.237 
    2252.723941 [0000]  kubelet[1863/1862]                 53.237      0.003      0.004 
    2252.724021 [0002]  <idle>                              0.006      0.000      1.052 
    2252.724036 [0002]  kubelet[1875/1862]                  1.052      0.003      0.015 
    2252.724047 [0002]  kubelet[1868/1862]                 63.132      0.010      0.010 
    2252.724056 [0002]  kubelet[1875/1862]                  0.010      0.006      0.009 
    2252.726107 [0002]  <idle>                              0.035      0.000      2.051 
    2252.726113 [0002]  kubelet[1875/1862]                  2.051      0.003      0.005 
    2252.727165 [0002]  <idle>                              0.005      0.000      1.051 
    2252.727172 [0002]  kubelet[1875/1862]                  1.051      0.003      0.007 
    2252.727178 [0002]  kubelet[1868/1862]                  3.125      0.003      0.005 
    2252.727205 [0002]  kubelet[1875/1862]                  0.005      0.000      0.026 
    2252.733993 [0000]  <idle>                              0.004      0.000     10.052 
    2252.733998 [0000]  kubelet[1863/1862]                 10.052      0.003      0.004 
    2252.741231 [0002]  <idle>                              0.040      0.000     14.026 
    2252.741237 [0002]  kubelet[1868/1862]                 14.053      0.003      0.006 
    2252.741952 [0000]  <idle>                              0.004      0.000      7.954 
    2252.741956 [0000]  kubelet[1863/1862]                  7.954      0.003      0.004 
    2252.742289 [0002]  <idle>                              0.006      0.000      1.052 
    2252.742454 [0000]  <idle>                              0.004      0.000      0.498 
    2252.742459 [0002]  kubelet[1868/1862]                  1.052      0.003      0.169 
    2252.742469 [0002]  kubelet[1875/1862]                 15.253      0.163      0.010 
    2252.742490 [0002]  <idle>                              0.179      0.000      0.020 
    2252.742512 [0002]  containerd[1044/1006]             411.819      0.009      0.021 
    2252.742524 [0002]  kubelet[1868/1862]                  0.052      0.021      0.012 
    2252.742582 [0002]  <idle>                              0.034      0.000      0.057 
    2252.742601 [0002]  containerd[1044/1006]               0.070      0.004      0.018 
    2252.742627 [0003]  <idle>                              0.029      0.000     87.976 
    2252.742659 [0003]  containerd[1116/1006]               0.000      0.009      0.031 
    2252.742667 [0002]  containerd[1101/1006]             412.000      0.040      0.066 
    2252.742686 [0003]  <idle>                              0.031      0.000      0.027 
    2252.742700 [0003]  containerd[1116/1006]               0.027      0.006      0.013 
    2252.742721 [0003]  <idle>                              0.013      0.000      0.021 
    2252.742726 [0002]  kubelet[1868/1862]                  0.142      0.010      0.059 
    2252.742747 [0002]  containerd[1101/1006]               0.059      0.000      0.020 
    2252.742753 [0002]  containerd[1044/1006]               0.145      0.085      0.006 
    2252.742756 [0003]  containerd[1116/1006]               0.021      0.004      0.034 
    2252.742766 [0002]  kubelet[1875/1862]                  0.283      0.058      0.012 
    2252.742778 [0002]  kubelet[1868/1862]                  0.039      0.036      0.012 
    2252.742816 [0003]  <idle>                              0.034      0.000      0.060 
    2252.742821 [0003]  containerd[1116/1006]               0.060      0.005      0.005 
    2252.742827 [0002]  <idle>                              0.195      0.000      0.048 
    2252.742834 [0002]  containerd[1044/1006]               0.073      0.005      0.006 
    2252.742877 [0002]  <idle>                              0.006      0.000      0.043 
    2252.742878 [0003]  <idle>                              0.005      0.000      0.056 
    2252.742883 [0003]  containerd[1116/1006]               0.056      0.004      0.005 
    2252.742884 [0000]  containerd[1126/1006]             411.869      0.006      0.429 
    2252.742908 [0002]  kubelet[1868/1862]                  0.099      0.006      0.030 
    2252.742919 [0002]  containerd[1101/1006]               0.160      0.023      0.011 
    2252.742925 [0002]  containerd[1044/1006]               0.085      0.017      0.005 
    2252.742941 [0002]  kubelet[1868/1862]                  0.017      0.000      0.015 
    2252.742948 [0002]  kubelet[1875/1862]                  0.174      0.003      0.007 
    2252.743005 [0002]  kubelet[1868/1862]                  0.007      0.000      0.057 
    2252.743017 [0001]  <idle>                              0.024      0.000    269.002 
    2252.743028 [0002]  kubelet[1875/1862]                  0.057      0.004      0.022 
    2252.743042 [0001]  kubelet[1878/1862]                518.321      0.007      0.024 
    2252.743049 [0002]  containerd[1101/1006]               0.108      0.010      0.020 
    2252.743177 [0001]  <idle>                              0.024      0.000      0.135 
    2252.743185 [0001]  kubelet[1878/1862]                  0.135      0.007      0.007 
    2252.743199 [0001]  <idle>                              0.007      0.000      0.014 
    2252.743209 [0002]  kubelet[1868/1862]                  0.043      0.000      0.160 
    2252.743212 [0001]  kubelet[1878/1862]                  0.014      0.004      0.012 
    2252.743220 [0002]  containerd[1044/1006]               0.284      0.173      0.010 
    2252.743242 [0003]  <idle>                              0.005      0.000      0.359 
    2252.743253 [0003]  containerd[1116/1006]               0.359      0.005      0.010 
    2252.743304 [0003]  <idle>                              0.010      0.000      0.051 
    2252.743316 [0000]  <idle>                              0.429      0.000      0.432 
    2252.743333 [0000]  containerd[1126/1006]               0.432      0.008      0.016 
    2252.743335 [0003]  containerd[1116/1006]               0.051      0.003      0.030 
    2252.743479 [0003]  <idle>                              0.030      0.000      0.144 
    2252.743486 [0003]  containerd[1116/1006]               0.144      0.005      0.006 
    2252.743531 [0002]  containerd[1101/1006]               0.171      0.000      0.310 
    2252.743539 [0003]  <idle>                              0.006      0.000      0.053 
    2252.743546 [0003]  containerd[1116/1006]               0.053      0.003      0.006 
    2252.743548 [0000]  <idle>                              0.016      0.000      0.215 
    2252.743558 [0000]  containerd[1126/1006]               0.215      0.005      0.009 
    2252.743756 [0000]  <idle>                              0.009      0.000      0.197 
    2252.743764 [0002]  kubelet[1875/1862]                  0.502      0.487      0.233 
    2252.743777 [0003]  <idle>                              0.006      0.000      0.231 
    2252.743778 [0002]  containerd[1044/1006]               0.543      0.475      0.014 
    2252.743785 [0003]  containerd[1116/1006]               0.231      0.004      0.008 
    2252.743788 [0002]  kubelet[1868/1862]                  0.568      0.218      0.009 
    2252.743795 [0000]  containerd[1126/1006]               0.197      0.005      0.038 
    2252.743799 [0000]  <idle>                              0.038      0.000      0.004 
    2252.743804 [0000]  containerd[1126/1006]               0.004      0.000      0.005 
    2252.743808 [0002]  kubelet[1875/1862]                  0.024      0.000      0.020 
    2252.743838 [0003]  <idle>                              0.008      0.000      0.052 
    2252.743842 [0003]  containerd[1116/1006]               0.052      0.003      0.004 
    2252.743851 [0002]  <idle>                              0.930      0.000      0.042 
    2252.743859 [0002]  containerd[1044/1006]               0.073      0.005      0.008 
