           time    cpu  task name                       wait time  sch delay   run time
                        [tid/pid]                          (msec)     (msec)     (msec)
    1926.594290 [0002]  <idle>                              0.035      0.000     23.259 
    1926.594302 [0002]  kubelet[1866/1862]                 37.053      0.005      0.011 
    1926.595167 [0001]  <idle>                              0.004      0.000     28.085 
    1926.595171 [0001]  kubelet[1863/1862]                 28.085      0.003      0.004 
    1926.595354 [0002]  <idle>                              0.011      0.000      1.051 
    1926.595364 [0001]  <idle>                              0.004      0.000      0.192 
    1926.595370 [0001]  kubelet[1871/1862]                 38.120      0.004      0.006 
    1926.595390 [0002]  kubelet[1866/1862]                  1.051      0.005      0.036 
    1926.605224 [0001]  <idle>                              0.006      0.000      9.853 
    1926.605228 [0001]  kubelet[1863/1862]                 10.052      0.003      0.004 
    1926.606422 [0001]  <idle>                              0.004      0.000      1.193 
    1926.606428 [0001]  kubelet[1871/1862]                 11.051      0.003      0.006 
    1926.607185 [0001]  <idle>                              0.006      0.000      0.756 
    1926.607189 [0001]  kubelet[1863/1862]                  1.956      0.003      0.003 
    1926.607480 [0001]  <idle>                              0.003      0.000      0.291 
    1926.607490 [0002]  <idle>                              0.036      0.000     12.100 
    1926.607496 [0001]  kubelet[1871/1862]                  1.051      0.003      0.015 
    1926.607496 [0002]  kubelet[1866/1862]                 12.100      0.005      0.005 
    1926.617242 [0001]  <idle>                              0.015      0.000      9.746 
    1926.617246 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1926.656547 [0001]  <idle>                              0.004      0.000     39.301 
    1926.656553 [0001]  kubelet[1871/1862]                 49.051      0.003      0.005 
    1926.657292 [0001]  <idle>                              0.005      0.000      0.739 
    1926.657296 [0001]  kubelet[1863/1862]                 40.046      0.003      0.004 
    1926.657605 [0001]  <idle>                              0.004      0.000      0.308 
    1926.657615 [0002]  <idle>                              0.005      0.000     50.118 
    1926.657621 [0002]  kubelet[1866/1862]                 50.118      0.004      0.006 
    1926.657634 [0001]  kubelet[1871/1862]                  1.051      0.003      0.029 
    1926.657792 [0003]  <idle>                              0.004      0.000    175.136 
    1926.657798 [0003]  containerd[1048/1006]             175.177      0.003      0.005 
    1926.658594 [0003]  <idle>                              0.005      0.000      0.795 
    1926.658598 [0003]  containerd[1044/1006]             175.937      0.003      0.004 
    1926.658670 [0003]  <idle>                              0.004      0.000      0.071 
    1926.658674 [0003]  containerd[1044/1006]               0.071      0.003      0.003 
    1926.658746 [0003]  <idle>                              0.003      0.000      0.071 
    1926.658750 [0003]  containerd[1044/1006]               0.071      0.002      0.003 
    1926.658824 [0003]  <idle>                              0.003      0.000      0.074 
    1926.658829 [0003]  containerd[1044/1006]               0.074      0.005      0.004 
    1926.658839 [0002]  <idle>                              0.006      0.000      1.217 
    1926.658856 [0002]  containerd[1115/1006]             176.229      0.004      0.017 
    1926.659374 [0003]  containerd[1048/1006]               1.030      0.007      0.545 
    1926.659382 [0003]  containerd[1118/1006]             757.529      0.503      0.008 
    1926.659391 [0003]  containerd[1044/1006]               0.553      0.484      0.008 
    1926.667352 [0001]  <idle>                              0.029      0.000      9.717 
    1926.667358 [0001]  kubelet[1863/1862]                 10.055      0.004      0.005 
    1926.671132 [0002]  <idle>                              0.017      0.000     12.276 
    1926.671171 [0002]  gnome-shell[1240]                 100.101      0.006      0.039 
    1926.694677 [0002]  <idle>                              0.039      0.000     23.505 
    1926.694689 [0002]  kubelet[1866/1862]                 37.055      0.005      0.012 
    1926.695140 [0001]  <idle>                              0.005      0.000     27.781 
    1926.695144 [0001]  kubelet[1863/1862]                 27.781      0.003      0.004 
    1926.695740 [0002]  <idle>                              0.012      0.000      1.051 
    1926.695753 [0001]  <idle>                              0.004      0.000      0.608 
    1926.695789 [0001]  kubelet[1871/1862]                 38.118      0.004      0.036 
    1926.695798 [0001]  kubelet[1875/1862]                793.856      0.031      0.008 
    1926.696071 [0001]  <idle>                              0.044      0.000      0.273 
    1926.696080 [0001]  kubelet[1871/1862]                  0.282      0.004      0.008 
    1926.696338 [0002]  kubelet[1866/1862]                  1.051      0.004      0.597 
    1926.696698 [0000]  <idle>                              0.005      0.000    464.001 
    1926.696702 [0000]  rcu_preempt[17]                   584.005      0.005      0.004 
    1926.704692 [0000]  <idle>                              0.004      0.000      7.989 
    1926.704696 [0000]  rcu_preempt[17]                     7.989      0.007      0.003 
    1926.705197 [0001]  <idle>                              0.008      0.000      9.117 
    1926.705202 [0001]  kubelet[1863/1862]                 10.052      0.003      0.004 
    1926.722132 [0001]  <idle>                              0.004      0.000     16.930 
    1926.722138 [0001]  kubelet[1871/1862]                 26.052      0.003      0.006 
    1926.723013 [0001]  <idle>                              0.006      0.000      0.874 
    1926.723018 [0001]  kubelet[1863/1862]                 17.811      0.003      0.004 
    1926.723190 [0001]  <idle>                              0.004      0.000      0.172 
    1926.723201 [0002]  <idle>                              0.597      0.000     26.863 
    1926.723202 [0001]  kubelet[1871/1862]                  1.051      0.003      0.012 
    1926.723208 [0002]  kubelet[1866/1862]                 26.863      0.006      0.006 
    1926.733070 [0001]  <idle>                              0.012      0.000      9.868 
    1926.733075 [0001]  kubelet[1863/1862]                 10.052      0.003      0.004 
    1926.744689 [0000]  <idle>                              0.003      0.000     39.992 
    1926.744692 [0000]  kcompactd0[47]                    511.992      0.004      0.003 
    1926.757255 [0001]  <idle>                              0.004      0.000     24.179 
    1926.757261 [0001]  kubelet[1871/1862]                 34.052      0.003      0.005 
    1926.757684 [0001]  <idle>                              0.005      0.000      0.423 
    1926.757688 [0001]  kubelet[1863/1862]                 24.609      0.003      0.003 
    1926.758313 [0001]  <idle>                              0.003      0.000      0.624 
    1926.758322 [0002]  <idle>                              0.006      0.000     35.114 
    1926.758330 [0002]  kubelet[1866/1862]                 35.114      0.004      0.007 
    1926.758345 [0001]  kubelet[1871/1862]                  1.052      0.003      0.032 
    1926.767742 [0001]  <idle>                              0.032      0.000      9.396 
    1926.767746 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1926.771268 [0002]  <idle>                              0.007      0.000     12.938 
    1926.771317 [0002]  gnome-shell[1240]                 100.097      0.004      0.049 
    1926.795385 [0002]  <idle>                              0.049      0.000     24.067 
    1926.795398 [0002]  kubelet[1866/1862]                 37.055      0.005      0.012 
    1926.795837 [0001]  <idle>                              0.004      0.000     28.090 
    1926.795841 [0001]  kubelet[1863/1862]                 28.090      0.003      0.004 
    1926.796449 [0002]  <idle>                              0.012      0.000      1.051 
    1926.796462 [0001]  <idle>                              0.004      0.000      0.620 
    1926.796468 [0001]  kubelet[1871/1862]                 38.116      0.004      0.006 
    1926.796496 [0002]  kubelet[1866/1862]                  1.051      0.005      0.046 
    1926.799521 [0001]  <idle>                              0.006      0.000      3.052 
    1926.799527 [0001]  kubelet[1871/1862]                  3.052      0.003      0.006 
    1926.800579 [0001]  <idle>                              0.006      0.000      1.051 
    1926.800590 [0002]  <idle>                              0.046      0.000      4.094 
    1926.800597 [0002]  kubelet[1866/1862]                  4.094      0.005      0.006 
    1926.800702 [0002]  <idle>                              0.006      0.000      0.105 
    1926.800716 [0003]  <idle>                              0.566      0.000    141.325 
    1926.800717 [0002]  kubelet[1875/1862]                104.904      0.035      0.015 
    1926.800734 [0003]  kubelet[1868/1862]                  0.000      0.008      0.017 
    1926.800804 [0001]  kubelet[1871/1862]                  1.051      0.003      0.224 
    1926.802460 [0002]  <idle>                              0.015      0.000      1.742 
