           time    cpu  task name                       wait time  sch delay   run time
                        [tid/pid]                          (msec)     (msec)     (msec)
    2198.536400 [0002]  <idle>                              0.014      0.000     50.003 
    2198.536414 [0002]  kubelet[1875/1862]                 50.118      0.010      0.014 
    2198.536469 [0000]  kubelet[1871/1862]                  1.049      0.005      0.092 
    2198.537467 [0002]  <idle>                              0.014      0.000      1.052 
    2198.537474 [0002]  kubelet[1875/1862]                  1.052      0.005      0.007 
    2198.538525 [0002]  <idle>                              0.007      0.000      1.051 
    2198.538540 [0000]  <idle>                              0.092      0.000      2.070 
    2198.538547 [0000]  kubelet[1871/1862]                  2.070      0.006      0.007 
    2198.538585 [0002]  kubelet[1875/1862]                  1.051      0.003      0.059 
    2198.545483 [0001]  <idle>                              0.009      0.000     10.051 
    2198.545488 [0001]  kubelet[1863/1862]                 10.051      0.003      0.004 
    2198.563600 [0000]  <idle>                              0.007      0.000     25.053 
    2198.563606 [0000]  kubelet[1871/1862]                 25.053      0.003      0.006 
    2198.563867 [0001]  <idle>                              0.004      0.000     18.379 
    2198.563871 [0001]  kubelet[1863/1862]                 18.379      0.003      0.004 
    2198.564658 [0000]  <idle>                              0.006      0.000      1.051 
    2198.564669 [0002]  <idle>                              0.059      0.000     26.084 
    2198.564676 [0002]  kubelet[1875/1862]                 26.084      0.005      0.006 
    2198.564779 [0002]  <idle>                              0.006      0.000      0.103 
    2198.564786 [0002]  kubelet[1866/1862]                 78.737      0.004      0.007 
    2198.564841 [0002]  <idle>                              0.007      0.000      0.054 
    2198.564843 [0000]  kubelet[1871/1862]                  1.051      0.003      0.185 
    2198.564853 [0002]  kubelet[1866/1862]                  0.054      0.003      0.011 
    2198.564873 [0002]  <idle>                              0.011      0.000      0.020 
    2198.564892 [0002]  containerd[1044/1006]              78.477      0.005      0.018 
    2198.564905 [0002]  kubelet[1875/1862]                  0.216      0.016      0.012 
    2198.564956 [0000]  containerd[1127/1006]              78.549      0.012      0.112 
    2198.564963 [0002]  <idle>                              0.031      0.000      0.058 
    2198.564972 [0002]  containerd[1044/1006]               0.070      0.004      0.009 
    2198.564975 [0000]  containerd[1118/1006]              78.685      0.007      0.019 
    2198.565019 [0002]  <idle>                              0.009      0.000      0.046 
    2198.565047 [0003]  <idle>                             14.827      0.000     65.090 
    2198.565085 [0003]  containerd[1047/1006]              79.971      0.014      0.038 
    2198.565089 [0003]  <idle>                              0.038      0.000      0.003 
    2198.565096 [0003]  containerd[1047/1006]               0.003      0.000      0.007 
    2198.565116 [0002]  containerd[1101/1006]              79.504      0.005      0.096 
    2198.565138 [0000]  containerd[1127/1006]               0.019      0.000      0.162 
    2198.565147 [0000]  containerd[1118/1006]               0.162      0.009      0.009 
    2198.565176 [0002]  kubelet[1875/1862]                  0.211      0.014      0.060 
    2198.565184 [0002]  containerd[1044/1006]               0.203      0.136      0.007 
    2198.565201 [0002]  kubelet[1866/1862]                  0.331      0.039      0.017 
    2198.565214 [0002]  kubelet[1875/1862]                  0.024      0.009      0.013 
    2198.565256 [0002]  <idle>                              0.195      0.000      0.041 
    2198.565265 [0002]  containerd[1044/1006]               0.072      0.004      0.008 
    2198.565290 [0002]  <idle>                              0.008      0.000      0.024 
    2198.565298 [0002]  containerd[1101/1006]               0.174      0.006      0.007 
    2198.565339 [0002]  <idle>                              0.007      0.000      0.041 
    2198.565344 [0002]  containerd[1044/1006]               0.073      0.007      0.004 
    2198.565350 [0002]  containerd[1101/1006]               0.046      0.009      0.006 
    2198.565354 [0002]  <idle>                              0.011      0.000      0.003 
    2198.565359 [0000]  containerd[1127/1006]               0.009      0.000      0.212 
    2198.565391 [0000]  containerd[1118/1006]               0.212      0.193      0.031 
    2198.565411 [0002]  kubelet[1875/1862]                  0.139      0.006      0.057 
    2198.565421 [0002]  containerd[1044/1006]               0.067      0.016      0.009 
    2198.565430 [0002]  kubelet[1866/1862]                  0.219      0.013      0.008 
    2198.565487 [0002]  kubelet[1875/1862]                  0.018      0.000      0.057 
    2198.565498 [0000]  <idle>                              0.732      0.000      0.107 
    2198.565509 [0002]  kubelet[1866/1862]                  0.057      0.005      0.021 
    2198.565516 [0000]  kubelet[1871/1862]                  0.654      0.006      0.018 
    2198.565531 [0002]  kubelet[1875/1862]                  0.021      0.000      0.022 
    2198.565539 [0002]  containerd[1044/1006]               0.109      0.006      0.007 
    2198.565561 [0000]  containerd[1118/1006]               0.125      0.018      0.044 
    2198.565573 [0000]  containerd[1127/1006]               0.201      0.023      0.011 
    2198.565582 [0000]  containerd[1118/1006]               0.011      0.004      0.009 
    2198.565591 [0000]  containerd[1127/1006]               0.009      0.000      0.008 
    2198.565660 [0000]  <idle>                              0.093      0.000      0.068 
    2198.565673 [0000]  kubelet[1871/1862]                  0.143      0.005      0.012 
    2198.565686 [0000]  <idle>                              0.012      0.000      0.013 
    2198.565694 [0000]  kubelet[1871/1862]                  0.013      0.005      0.008 
    2198.565695 [0002]  kubelet[1875/1862]                  0.007      0.000      0.156 
    2198.565706 [0002]  containerd[1044/1006]               0.156      0.000      0.011 
    2198.565734 [0002]  kubelet[1866/1862]                  0.197      0.177      0.027 
    2198.565779 [0002]  <idle>                              0.379      0.000      0.044 
    2198.565789 [0002]  containerd[1044/1006]               0.072      0.005      0.010 
    2198.565859 [0002]  <idle>                              0.010      0.000      0.069 
    2198.565865 [0002]  containerd[1044/1006]               0.069      0.004      0.005 
    2198.565939 [0002]  <idle>                              0.005      0.000      0.073 
    2198.565943 [0002]  containerd[1044/1006]               0.073      0.006      0.004 
    2198.565947 [0000]  containerd[1118/1006]               0.111      0.007      0.252 
    2198.565958 [0000]  containerd[1127/1006]               0.355      0.218      0.010 
    2198.565963 [0000]  <idle>                              0.271      0.000      0.005 
    2198.565974 [0000]  containerd[1118/1006]               0.016      0.008      0.010 
    2198.565989 [0000]  kubelet[1871/1862]                  0.279      0.006      0.015 
    2198.566042 [0000]  <idle>                              0.025      0.000      0.052 
    2198.566069 [0000]  kubelet[1871/1862]                  0.052      0.005      0.027 
    2198.566111 [0000]  containerd[1118/1006]               0.095      0.005      0.042 
    2198.566142 [0000]  kubelet[1871/1862]                  0.042      0.000      0.031 
    2198.566154 [0000]  containerd[1127/1006]               0.184      0.055      0.011 
    2198.566166 [0000]  containerd[1118/1006]               0.042      0.030      0.012 
    2198.566176 [0002]  kubelet[1866/1862]                  0.209      0.009      0.232 
    2198.566187 [0002]  containerd[1044/1006]               0.232      0.163      0.011 
    2198.566198 [0002]  kubelet[1875/1862]                  0.492      0.141      0.010 
    2198.573925 [0001]  <idle>                              0.004      0.000     10.054 
    2198.573930 [0001]  kubelet[1863/1862]                 10.054      0.004      0.004 
    2198.577229 [0001]  <idle>                              0.004      0.000      3.298 
    2198.577316 [0001]  gnome-shell[1240]                  99.954      0.004      0.087 
    2198.625071 [0003]  <idle>                              0.007      0.000     59.974 
    2198.625093 [0003]  kube-proxy[2078/2000]               0.000      0.008      0.021 
    2198.625161 [0003]  <idle>                              0.021      0.000      0.067 
    2198.625166 [0003]  kube-proxy[2078/2000]               0.067      0.005      0.005 
    2198.625238 [0003]  <idle>                              0.005      0.000      0.072 
    2198.625243 [0003]  kube-proxy[2078/2000]               0.072      0.003      0.004 
    2198.625315 [0003]  <idle>                              0.004      0.000      0.071 
    2198.625319 [0003]  kube-proxy[2078/2000]               0.071      0.003      0.004 
    2198.625391 [0003]  <idle>                              0.004      0.000      0.072 
    2198.625395 [0003]  kube-proxy[2078/2000]               0.072      0.003      0.004 
